ZIP_CODE,LOCATION,OWNER1,OWNER2,BLDG_CODE,TOTAL_AREA,LIVABLE_AREA,RECORDING_DATE,brief_desc,STD_OWNER,ABBR,MARKET_VALUE,MARKET_VALUE_DATE,LAST_SALE_PRICE,LAST_SALE_DATE,TAXABLE_LAND_VALUE,TAXABLE_BLDG_VALUE,EXEMPT_LAND_VALUE,EXEMPT_BLDG_VALUE
191441342,5640 HEISKELL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1239,0,6/28/1985,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,500.00",2/1/2007,1.00,6/28/1985,0.00,0.00,800.00,0.00
191441338,5669 HEISKELL ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,783,0,12/31/1969,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,100.00",1/1/2002,1.00,12/31/1969,0.00,0.00,672.00,0.00
191441338,5675 HEISKELL ST,CITY OF PHILA,DEPT OF PUBLC PROP,O30,704,884,7/15/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"9,400.00",1/1/2002,500.00,6/20/1983,0.00,0.00,779.00,"2,229.00"
191441328,5514 MORTON ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1547,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,100.00",1/1/2002,500.00,4/22/1985,0.00,0.00,672.00,0.00
191441330,5642 MORTON ST,CITY OF PHILA,,SR,1687,0,9/10/1986,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,100.00",1/1/2002,"3,000.00",8/18/1986,0.00,0.00,672.00,0.00
191441330,5652 MORTON ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,1299,1042,11/12/1974,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"14,700.00",1/1/2002,1.00,11/12/1974,0.00,0.00,770.00,"3,934.00"
191441327,5515 MORTON ST,CITY OF PHILA,DEPT PUB PROP,SR,2109,0,6/15/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,100.00",1/1/2002,500.00,6/3/1985,0.00,0.00,992.00,0.00
191382803,5301-03 CHEW AVE,CITY OF PHILA,,SR,4180,0,10/8/1982,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",1/1/2002,1.00,9/10/1982,0.00,0.00,960.00,0.00
191382304,5602 BLOYD ST,CITY OF PHILA,DEPT OF PUBLIC PROP,O30,776,903,6/24/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"10,500.00",1/1/2002,1.00,6/5/1985,0.00,0.00,539.00,"2,821.00"
191382306,5526 BOYER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,U30,1848,1236,10/10/1987,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"5,000.00",1/1/2002,1.00,9/25/1987,0.00,0.00,434.00,"1,166.00"
191382306,5536 BOYER ST,CITY OF PHILA,DEPT OF PUBLC PRO,SR,2468,0,7/31/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,400.00",1/1/2002,500.00,7/22/1985,0.00,0.00,768.00,0.00
191381733,5648 BOYER ST,CITY OF PHILA,DEPT PUB PROP,SR,1371,0,7/15/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,900.00",1/1/2002,500.00,6/10/1985,0.00,0.00,608.00,0.00
191381732,5649 BOYER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,1032,946,4/14/1988,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"15,500.00",1/1/2002,1.00,4/7/1988,0.00,0.00,664.00,"4,296.00"
191381733,5652 BOYER ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,1327,0,3/4/1983,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,000.00",6/1/2005,1.00,3/4/1983,0.00,0.00,640.00,0.00
191382322,5627 NELSON ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,783,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,900.00",1/1/2002,500.00,4/22/1985,0.00,0.00,608.00,0.00
191382324,5539 SPRAGUE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2000,0,1/27/1995,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,900.00",1/1/2002,3.00,8/25/1994,0.00,0.00,608.00,0.00
191381817,5579 BLAKEMORE ST,CITY OF PHILA,DEPT PUBLIC PROPERTY,O30,812,2145,10/19/1990,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"16,500.00",1/1/2002,800.00,10/9/1990,0.00,0.00,712.00,"4,568.00"
191381827,5570 MATTHEWS ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,H30,836,1189,6/5/1975,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"28,000.00",5/1/2005,1.00,6/5/1975,0.00,0.00,"1,433.00","7,527.00"
191443601,139 1/2 APSLEY ST,CITY OF PHILA,DEPT PUB PROP,SR,996,0,11/21/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",3/1/2001,1.00,11/21/1983,0.00,0.00,640.00,0.00
191443648,152-58 W LOGAN ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,22142,0,2/14/1946,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"42,000.00",3/1/2001,1.00,2/14/1946,0.00,0.00,"13,440.00",0.00
191442949,28 REGER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2034,0,6/20/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",1/1/2002,500.00,6/20/1985,0.00,0.00,640.00,0.00
191442980,42 REGER ST,CITY OF PHILA,DEPT PUB PROP,SR,1307,0,7/31/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",3/1/2001,500.00,4/18/1985,0.00,0.00,640.00,0.00
191442980,44 REGER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1325,0,2/22/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",3/1/2001,500.00,9/13/1982,0.00,0.00,640.00,0.00
191443013,4746 GERMANTOWN AVE,CITY OF PHILA,,SR,1074,0,10/19/1973,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"10,000.00",1/1/2002,1.00,10/19/1973,0.00,0.00,"3,200.00",0.00
191446031,4926 GREENE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,3737,0,1/4/1996,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",1/1/2002,1.00,10/25/1995,0.00,0.00,960.00,0.00
191446067,4819 GREENE ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1360,0,4/11/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",1/1/2002,500.00,3/25/1985,0.00,0.00,960.00,0.00
191443600,4850R KEYSER ST,CITY OF PHILA,,SR,716,0,7/23/1981,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,000.00",1/1/2002,1.00,7/23/1981,0.00,0.00,320.00,0.00
191443629,4919-25 WAYNE AVE,CITY OF PHILA,,RB,6083,0,6/13/1984,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"42,000.00",1/1/2002,1.00,5/29/1984,0.00,0.00,"13,440.00",0.00
191443526,5150 WAYNE AVE,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,7872,0,5/11/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"10,000.00",3/1/2001,500.00,4/25/1983,0.00,0.00,"3,200.00",0.00
191444006,5242 PULASKI AVE,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,908,0,6/12/1973,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,000.00",1/1/2002,1.00,6/12/1973,0.00,0.00,640.00,0.00
191443941,346 W PENN ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,801,0,8/23/1972,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,000.00",1/1/2002,1.00,8/23/1972,0.00,0.00,640.00,0.00
191443941,348 W PENN ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,801,0,12/16/1987,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"2,000.00",1/1/2002,1.00,12/1/1987,0.00,0.00,640.00,0.00
191442805,5537-41 GREENE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,2010,0,4/27/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"10,000.00",3/1/2001,1.00,4/27/1970,0.00,0.00,"3,200.00",0.00
191443934,5367 PRISCILLA ST,CITY OF PHILA,DEPT PUB PROP,SR,867,0,12/19/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,000.00",3/1/2001,500.00,12/9/1985,0.00,0.00,640.00,0.00
191440000,5401 ARCHER ST,CITY OF PHILA,,RA,6131,0,12/31/1963,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"18,000.00",3/1/2001,1.00,12/31/1963,0.00,0.00,"5,760.00",0.00
191404127,1521 W VENANGO ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1145,0,7/15/1974,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",7/1/2005,1.00,7/15/1974,0.00,0.00,480.00,0.00
191404115,1408 W PACIFIC ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,816,1224,2/27/1972,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"13,500.00",3/1/2001,1.00,2/27/1972,0.00,0.00,861.00,"3,459.00"
191403523,1824 W ERIE AVE,CITY OF PHILA,,SR,2756,0,2/28/1978,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",1/1/2002,1.00,2/28/1978,0.00,0.00,640.00,0.00
191404124,1517 W ERIE AVE,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1511,0,1/24/1992,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,500.00",6/1/2006,800.00,1/6/1992,0.00,0.00,480.00,0.00
191403522,1817 W ERIE AVE,CITY OF PHILA,DEPT PUBLIC PROP R E DIV,U50,1541,3405,5/17/1989,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"18,900.00",7/1/2005,800.00,4/3/1989,0.00,0.00,"2,303.00","3,745.00"
191403519,1930 W BUTLER ST,CITY OF PHILA,DEPT PUBLIC PROP,SR,1587,756,4/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,000.00",1/1/2002,600.00,4/2/1984,0.00,0.00,320.00,0.00
191403637,1623 W BUTLER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O50,1488,0,1/4/1988,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"19,500.00",3/1/2001,1.00,12/29/1987,0.00,0.00,"1,374.00","4,866.00"
191403412,4012 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,14159,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",1/1/2002,1.00,5/1/1967,0.00,0.00,480.00,0.00
191403412,4014-16 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,RA,15360,0,5/23/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",1/1/2002,1.00,5/23/1967,0.00,0.00,480.00,0.00
191402946,4132 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1584,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,500.00,1/1/2002,1.00,5/1/1967,0.00,0.00,160.00,0.00
191402946,4134 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1620,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,500.00,1/1/2002,1.00,5/1/1967,0.00,0.00,160.00,0.00
191401749,4330 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1620,0,10/1/1982,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,1.00,9/30/1982,0.00,0.00,960.00,0.00
191401749,4332 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1494,0,10/5/1982,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,"234,000.00",9/27/1982,0.00,0.00,960.00,0.00
191300000,851 N 16TH ST,CITY OF PHILA,DEPT OF PUBLIC PROPERTY,SR,976,0,3/24/1995,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"29,300.00",11/1/2007,800.00,2/13/1995,0.00,0.00,"9,376.00",0.00
191302228,816 N 16TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1440,0,4/25/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"43,200.00",11/1/2007,500.00,3/10/1986,0.00,0.00,"13,824.00",0.00
191302230,832 N 16TH ST,CITY OF PHILA,DEPT PUB PROP,SR,1280,0,10/11/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"38,400.00",11/1/2007,500.00,9/10/1984,0.00,0.00,"12,288.00",0.00
191302831,719 N CHADWICK ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,512,0,9/10/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"15,400.00",10/1/2007,500.00,8/6/1984,0.00,0.00,"4,928.00",0.00
191302832,714-24 N CHADWICK ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,3150,0,11/8/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"94,500.00",10/1/2007,1.00,11/8/1968,0.00,0.00,"30,240.00",0.00
191302804,703-05 N 18TH ST,REDEVELOPMENT AUTHORITY,OF PHILA,SR,2222,0,7/28/1972,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"66,700.00",8/1/2008,1.00,7/28/1972,0.00,0.00,"21,344.00",0.00
191303334,624 N 18TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1680,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"50,400.00",11/1/2007,1.00,9/30/1970,0.00,0.00,"16,128.00",0.00
191303330,629 N 19TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1667,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"50,000.00",11/1/2007,1.00,9/30/1970,0.00,0.00,"16,000.00",0.00
191303330,633 N 19TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1620,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"48,600.00",11/1/2007,1.00,9/30/1970,0.00,0.00,"15,552.00",0.00
191303330,635 N 19TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1620,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"48,600.00",11/1/2007,1.00,9/30/1970,0.00,0.00,"15,552.00",0.00
191302029,713 N 19TH ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O50,952,1830,12/23/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"98,800.00",10/1/2004,1.00,12/23/1968,0.00,0.00,"3,067.00","28,549.00"
191302002,836 N 19TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1137,0,11/22/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"34,100.00",10/1/2007,500.00,8/8/1983,0.00,0.00,"10,912.00",0.00
191302002,844 N 19TH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1260,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"37,800.00",9/1/2006,"1,200.00",9/30/1970,0.00,0.00,"12,096.00",0.00
191302015,739 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1107,0,9/30/1980,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"33,200.00",11/1/2007,1.00,9/30/1980,0.00,0.00,"10,624.00",0.00
191302015,749 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1107,0,6/23/1980,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"33,200.00",11/1/2007,1.00,6/23/1980,0.00,0.00,"10,624.00",0.00
191302017,819 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1232,0,9/30/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"37,000.00",11/1/2007,1.00,9/30/1970,0.00,0.00,"11,840.00",0.00
191302033,867 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,903,0,8/17/1999,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"27,100.00",11/1/2007,4.00,8/17/1999,0.00,0.00,"8,672.00",0.00
191302016,768 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1094,0,11/16/1976,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"32,900.00",11/1/2007,1.00,11/16/1976,0.00,0.00,"10,528.00",0.00
191302032,856 N UBER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,585,0,6/28/1985,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"17,600.00",11/1/2007,1.00,6/28/1985,0.00,0.00,"5,632.00",0.00
191302032,858 N UBER ST,CITY OF PHILA,DEPT OF PUB PROP,SR,585,0,1/5/1981,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"17,600.00",11/1/2007,500.00,1/5/1981,0.00,0.00,"5,632.00",0.00
191302032,860 N UBER ST,CITY OF PHILA,,SR,585,0,7/2/1979,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"17,600.00",11/1/2007,450.00,7/2/1979,0.00,0.00,"5,632.00",0.00
191302011,843 N OPAL ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,456,0,7/10/1968,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"13,700.00",11/1/2007,1.00,7/10/1968,0.00,0.00,"4,384.00",0.00
191223008,1729 N 04TH ST,CITY OF PHILADELPHIA,,SR,881,0,8/6/2003,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,800.00,3/1/2001,800.00,7/21/2003,0.00,0.00,256.00,0.00
191222202,1820 N 04TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1064,0,9/22/1975,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,400.00",3/1/2001,1.00,9/22/1975,0.00,0.00,448.00,0.00
191222203,1819 N LEITHGOW ST,CITY OF PHILA,,SR,653,0,9/12/1978,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,600.00,1/1/2002,1.00,9/12/1978,0.00,0.00,192.00,0.00
191222121,1806 N 05TH ST,CITY OF PHILA,,SR,1515,0,7/6/1981,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,900.00",3/1/2001,500.00,7/6/1981,0.00,0.00,928.00,0.00
191222935,1626 N RANDOLPH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,658,0,6/24/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,600.00",1/1/2002,500.00,4/4/1983,0.00,0.00,512.00,0.00
191222935,1628 N RANDOLPH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,658,0,6/24/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,100.00",1/1/2002,500.00,4/4/1983,0.00,0.00,352.00,0.00
191222935,1630 N RANDOLPH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,658,0,6/24/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,200.00",1/1/2002,500.00,4/4/1983,0.00,0.00,384.00,0.00
191222910,1619 N 06TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,826,0,6/3/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,900.00,1/1/2002,800.00,4/27/1987,0.00,0.00,288.00,0.00
191222101,1849-53 N 06TH ST,CITY OF PHILA,,SR,5411,0,2/13/1998,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"5,400.00",3/1/2001,1.00,11/19/1997,0.00,0.00,"1,728.00",0.00
191222209,301 W BERKS ST,CITY OF PHILA,,SI,1418,0,11/3/1969,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,600.00",3/1/2001,1.00,11/3/1969,0.00,0.00,"1,152.00",0.00
191222209,303-07 W BERKS ST,CITY OF PHILADELPHIA,,SI,3800,0,11/7/2000,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"8,300.00",1/1/2002,800.00,10/23/2000,0.00,0.00,"2,656.00",0.00
191401749,4334 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1491,0,10/5/1982,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",1/1/2002,"234,000.00",9/27/1982,0.00,0.00,640.00,0.00
191401749,4336 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1377,0,10/5/1982,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,"234,000.00",9/27/1982,0.00,0.00,960.00,0.00
191401749,4338 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1374,0,10/5/1982,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,"234,000.00",9/27/1982,0.00,0.00,960.00,0.00
191401749,4344 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY O,,SR,1792,0,12/18/2007,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",7/1/2006,4.00,12/18/2007,0.00,0.00,960.00,0.00
191401749,4346 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY O,,SR,1850,0,12/18/2007,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",7/1/2006,4.00,12/18/2007,0.00,0.00,960.00,0.00
191401700,4352 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,1973,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",1/1/2002,1.00,5/1/1967,0.00,0.00,640.00,0.00
191401700,4354R GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,1601,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"2,000.00",1/1/2002,1.00,5/1/1967,0.00,0.00,640.00,0.00
191401700,4358R GERMANTOWN AVE,CITY OF PHILA,,SR,743,0,11/14/1961,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",1/1/2002,1.00,11/14/1961,0.00,0.00,480.00,0.00
191401700,4360R GERMANTOWN AVE,CITY OF PHILA,,SR,457,0,11/14/1961,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",1/1/2002,1.00,11/14/1961,0.00,0.00,480.00,0.00
191401700,4366 GERMANTOWN AVE,CITY OF PHILA,,SR,262,0,11/14/1961,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",1/1/2002,1.00,11/14/1961,0.00,0.00,480.00,0.00
191401700,4368 GERMANTOWN AVE,CITY OF PHILA,,SR,906,0,11/14/1961,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",1/1/2002,1.00,11/14/1961,0.00,0.00,480.00,0.00
191401700,4370 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1450,0,5/1/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",11/1/2002,1.00,5/1/1967,0.00,0.00,480.00,0.00
191401700,4372 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1710,0,11/9/1966,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",11/1/2002,1.00,11/9/1966,0.00,0.00,480.00,0.00
191401700,4374 GERMANTOWN AVE,CITY OF PHILA,,S50,1671,3797,5/17/1967,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"30,000.00",1/1/2002,1.00,5/17/1967,0.00,0.00,"1,637.00","7,963.00"
191401727,4410 GERMANTOWN AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2100,0,12/7/1976,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"1,500.00",1/1/2002,"8,700.00",12/7/1976,0.00,0.00,480.00,0.00
191404120,3615 N 15TH ST,CITY OF PHILADELPHIA,,SR,4295,0,4/18/2002,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",6/1/2006,800.00,4/1/2002,0.00,0.00,480.00,0.00
191404138,3633 N 15TH ST,CITY OF PHILADELPHIA,,SR,1143,0,2/7/2003,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"1,500.00",6/1/2006,800.00,12/18/2002,0.00,0.00,480.00,0.00
191404138,3637 N 15TH ST,CITY OF PHILA,,SR,1598,0,9/12/1989,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"2,000.00",6/1/2002,800.00,8/21/1989,0.00,0.00,640.00,0.00
